id,competition_id,year,category,prize,entry_name,brand_id,product_id,brewery_id,status,confidence,source_id,evidence,competition_name,brand_name,brewery_name,is_gold_award
8224,8093,2025,純米大吟醸酒（36-50%）部門,金賞,福千歳 純米大吟醸 さかほまれ,7829,,,draft,0.8,kuramaster_2025,福千歳　純米大吟醸　さかほまれ｜田嶋酒造株式会社｜福井県,,,,0
8225,8093,2025,純米大吟醸酒（36-50%）部門,金賞,大信州 手いっぱい,55,,,draft,0.8,kuramaster_2025,大信州 手いっぱい｜大信州酒造株式会社｜長野県,,,,0
8226,8093,2025,純米大吟醸酒（36-50%）部門,金賞,七笑 純米大吟醸,69,,,draft,0.8,kuramaster_2025,七笑　純米大吟醸｜七笑酒造株式会社｜長野県,,,,0
8227,8093,2025,純米大吟醸酒（36-50%）部門,金賞,大信州 以和為貴,55,,,draft,0.8,kuramaster_2025,大信州 以和為貴｜大信州酒造株式会社｜長野県,,,,0
8228,8093,2025,純米大吟醸酒（36-50%）部門,金賞,蓬莱 純米大吟醸 極意傳,2912,,,draft,0.8,kuramaster_2025,蓬莱　純米大吟醸　極意傳｜有限会社　渡辺酒造店｜岐阜県,,,,0
8229,8093,2025,純米大吟醸酒（36-50%）部門,金賞,純米吟醸 美濃天狗,2895,,,draft,0.6,kuramaster_2025,純米吟醸 美濃天狗｜林酒造株式会社｜岐阜県,,,,0
8230,8093,2025,純米大吟醸酒（36-50%）部門,金賞,奉納酒 三番三 ひだほまれ,51669,,,draft,0.85,kuramaster_2025,奉納酒　三番三　ひだほまれ｜有限会社　渡辺酒造店｜岐阜県 [2026-07-20 事後突合: entry_nameに銘柄名「ひだほまれ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8231,8093,2025,純米大吟醸酒（36-50%）部門,金賞,作 槐山一滴水,5487,,,draft,0.8,kuramaster_2025,作　槐山一滴水｜清水清三郎商店株式会社｜三重県,,,,0
8232,8093,2025,純米大吟醸酒（36-50%）部門,金賞,神都の祈り 御裳濯川,94260,,,draft,0.85,kuramaster_2025,神都の祈り　御裳濯川｜一般社団法人神都の祈り｜三重県 [2026-07-20 事後突合: entry_nameに銘柄名「神都の祈り」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8233,8093,2025,純米大吟醸酒（36-50%）部門,金賞,作 奏乃智,5487,,,draft,0.8,kuramaster_2025,作　奏乃智｜清水清三郎商店株式会社｜三重県,,,,0
8234,8093,2025,純米大吟醸酒（36-50%）部門,金賞,おかげさま純米大吟醸,,,,review,0.9,kuramaster_2025,おかげさま純米大吟醸｜株式会社伊勢萬｜三重県,,,,0
8235,8093,2025,純米大吟醸酒（36-50%）部門,金賞,宮の雪 純米大吟醸 山田錦,,,,review,0.8,kuramaster_2025,宮の雪　純米大吟醸　山田錦｜株式会社　宮﨑本店｜三重県,,,,0
8236,8093,2025,純米大吟醸酒（36-50%）部門,金賞,萩乃露 純米大吟醸 白銀ラベル,9102,,,draft,0.8,kuramaster_2025,萩乃露 純米大吟醸 白銀ラベル｜株式会社 福井弥平商店｜滋賀県,,,,0
8237,8093,2025,純米大吟醸酒（36-50%）部門,金賞,白吟のしずく,,,,review,0.9,kuramaster_2025,白吟のしずく｜ハクレイ酒造株式会社｜京都府,,,,0
8238,8093,2025,純米大吟醸酒（36-50%）部門,金賞,白嶺プラチナ,79060,,,draft,0.9,kuramaster_2025,白嶺プラチナ｜ハクレイ酒造株式会社｜京都府 [2026-07-20 事後突合: entry_nameに銘柄名「プラチナ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8239,8093,2025,純米大吟醸酒（36-50%）部門,金賞,神銀瀧,,,,review,0.9,kuramaster_2025,神銀瀧｜株式会社北川本家｜京都府,,,,0
8240,8093,2025,純米大吟醸酒（36-50%）部門,金賞,櫻正宗 金稀 純米大吟醸 四〇,476,,,draft,0.8,kuramaster_2025,櫻正宗　金稀　純米大吟醸 四〇｜櫻正宗株式会社｜兵庫県,,,,0
8241,8093,2025,純米大吟醸酒（36-50%）部門,金賞,超特撰 白鶴 天空 袋吊り 純米大吟醸 みとせ,,,,review,0.8,kuramaster_2025,超特撰 白鶴 天空 袋吊り 純米大吟醸 みとせ｜白鶴酒造株式会社｜兵庫県,,,,0
8242,8093,2025,純米大吟醸酒（36-50%）部門,金賞,歓喜光 純米吟醸 小さな喜び,8712,,,draft,0.8,kuramaster_2025,歓喜光 純米吟醸 小さな喜び｜澤田酒造株式会社｜奈良県,,,,0
8243,8093,2025,純米大吟醸酒（36-50%）部門,金賞,隠岐誉 純米大吟醸,,,,review,0.8,kuramaster_2025,隠岐誉　純米大吟醸｜隠岐酒造株式会社｜島根県,,,,0
8244,8093,2025,純米大吟醸酒（36-50%）部門,金賞,大典白菊 純米大吟醸 雄町,738,,,draft,0.85,kuramaster_2025,大典白菊　純米大吟醸　雄町｜白菊酒造株式会社｜岡山県 [2026-07-20 事後突合: entry_nameに銘柄名「大吟醸 雄町」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8245,8093,2025,純米大吟醸酒（36-50%）部門,金賞,旭鳳 純米大吟醸八反錦,12207,,,draft,0.8,kuramaster_2025,旭鳳　純米大吟醸八反錦｜旭鳳酒造株式会社｜広島県,,,,0
8246,8093,2025,純米大吟醸酒（36-50%）部門,金賞,千福 純米大吟醸 蔵,12233,,,draft,0.8,kuramaster_2025,千福 純米大吟醸 蔵｜株式会社三宅本店｜広島県,,,,0
8247,8093,2025,純米大吟醸酒（36-50%）部門,金賞,純米大吟醸まぼろし赤箱,,,,review,0.9,kuramaster_2025,純米大吟醸まぼろし赤箱｜中尾醸造株式会社｜広島県,,,,0
8248,8093,2025,純米大吟醸酒（36-50%）部門,金賞,六義 純米大吟醸,,,,review,0.8,kuramaster_2025,六義　純米大吟醸｜八幡川酒造株式会社｜広島県,,,,0
8249,8093,2025,純米大吟醸酒（36-50%）部門,金賞,純米大吟醸 雨後の月 山田錦40,12236,,,draft,0.6,kuramaster_2025,純米大吟醸　雨後の月　山田錦40｜相原酒造株式会社｜広島県,,,,0
8250,8093,2025,純米大吟醸酒（36-50%）部門,金賞,わかむすめ 燕子花,19933,,,draft,0.8,kuramaster_2025,わかむすめ　燕子花｜新谷酒造株式会社｜山口県,,,,0
8251,8093,2025,純米大吟醸酒（36-50%）部門,金賞,原田弦月 無濾過純米大吟醸[箱入],,,,review,0.8,kuramaster_2025,原田弦月　無濾過純米大吟醸[箱入]｜株式会社はつもみぢ｜大阪府,,,,0
8252,8093,2025,純米大吟醸酒（36-50%）部門,金賞,ながら、,,,,review,0.9,kuramaster_2025,ながら、｜小豆島酒造株式会社｜香川県,,,,0
8253,8093,2025,純米大吟醸酒（36-50%）部門,金賞,石鎚 純米吟醸 山田錦50,3695,,,draft,0.8,kuramaster_2025,石鎚　純米吟醸　山田錦50｜石鎚酒造株式会社｜愛媛県,,,,0
8254,8093,2025,純米大吟醸酒（36-50%）部門,金賞,石鎚 純米大吟醸 さくらひめ,3695,,,draft,0.8,kuramaster_2025,石鎚　純米大吟醸　さくらひめ｜石鎚酒造株式会社｜愛媛県,,,,0
8255,8093,2025,純米大吟醸酒（36-50%）部門,金賞,亀泉 純米大吟醸原酒 貴賓,10265,,,draft,0.8,kuramaster_2025,亀泉　純米大吟醸原酒　貴賓｜亀泉酒造株式会社｜高知県,,,,0
8256,8093,2025,純米大吟醸酒（36-50%）部門,金賞,亀泉 純米大吟醸原酒 CEL-24 山田錦,10265,,,draft,0.8,kuramaster_2025,亀泉　純米大吟醸原酒　CEL-24　山田錦｜亀泉酒造株式会社｜高知県,,,,0
8257,8093,2025,純米大吟醸酒（36-50%）部門,金賞,酔鯨 純米大吟醸 小仕込2号 山田錦,10261,,,draft,0.8,kuramaster_2025,酔鯨 純米大吟醸 小仕込2号 山田錦｜酔鯨酒造株式会社｜高知県,,,,0
8258,8093,2025,純米大吟醸酒（36-50%）部門,金賞,酔鯨 純米吟醸 小仕込4号 山田錦,10261,,,draft,0.8,kuramaster_2025,酔鯨 純米吟醸 小仕込4号 山田錦｜酔鯨酒造株式会社｜高知県,,,,0
8259,8093,2025,純米大吟醸酒（36-50%）部門,金賞,池亀純米大吟醸無濾過無加水,,,,review,0.9,kuramaster_2025,池亀純米大吟醸無濾過無加水｜池亀酒造株式会社｜福岡県,,,,0
8260,8093,2025,純米大吟醸酒（36-50%）部門,金賞,杜の蔵 純米大吟醸 颯,1134,,,draft,0.85,kuramaster_2025,杜の蔵　純米大吟醸　颯｜株式会社 杜の蔵｜福岡県 [2026-07-20 事後突合: entry_nameに銘柄名「杜の蔵 純米大吟醸 颯」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8261,8093,2025,純米大吟醸酒（36-50%）部門,金賞,天吹 純米大吟醸 愛山,10942,,,draft,0.8,kuramaster_2025,天吹 純米大吟醸 愛山｜天吹酒造合資会社｜佐賀県,,,,0
8262,8093,2025,純米大吟醸酒（36-50%）部門,金賞,古伊万里 前 純米大吟醸,10971,,,draft,0.8,kuramaster_2025,古伊万里 前 純米大吟醸｜古伊万里酒造有限会社｜佐賀県,,,,0
8263,8093,2025,純米大吟醸酒（36-50%）部門,金賞,純米大吟醸 笑酒,16658,,,draft,0.6,kuramaster_2025,純米大吟醸　笑酒｜幸姫酒造株式会社｜佐賀県,,,,0
8264,8093,2025,純米大吟醸酒（36-50%）部門,金賞,A Normat Sake Against the Grain Junmai Daiginjo,50846,,,draft,0.85,kuramaster_2025,A Normat Sake Against the Grain Junmai Daiginjo｜Ar [2026-07-20 事後突合: entry_nameに銘柄名「Again」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8265,8093,2025,純米大吟醸酒（36-50%）部門,金賞,Catskills,,,,review,0.9,kuramaster_2025,Catskills｜Brooklyn Kura｜ニューヨーク,,,,0
8266,8093,2025,純米大吟醸酒（36-50%）部門,金賞,Roga Junmai Daiginjo Genshu,79187,,,draft,0.85,kuramaster_2025,Roga Junmai Daiginjo Genshu｜ヤヱガキ・コーポレーション・オブ・USA｜カ [2026-07-20 事後突合: entry_nameに銘柄名「en」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8267,8093,2025,純米酒（51-65%）部門,プラチナ賞,陸奥八仙 特別純米,4908,,,draft,0.8,kuramaster_2025,陸奥八仙 特別純米｜八戸酒造株式会社｜青森県,,,,0
8268,8093,2025,純米酒（51-65%）部門,プラチナ賞,伯楽星 特別純米,6967,,,draft,0.8,kuramaster_2025,伯楽星 特別純米｜株式会社新澤醸造店｜宮城県,,,,0
8269,8093,2025,純米酒（51-65%）部門,プラチナ賞,ZAO 特別純米酒 K,869,,,draft,0.85,kuramaster_2025,ZAO 特別純米酒 K｜蔵王酒造株式会社｜宮城県 [2026-07-20 事後突合: entry_nameに銘柄名「特別純米酒」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8270,8093,2025,純米酒（51-65%）部門,プラチナ賞,べんてん山羽音 純米吟醸,1099,,,draft,0.85,kuramaster_2025,べんてん山羽音　純米吟醸｜株式会社　後藤酒造店｜大阪府 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8271,8093,2025,純米酒（51-65%）部門,プラチナ賞,辯天 純米吟醸 雪,1099,,,draft,0.85,kuramaster_2025,辯天　純米吟醸　雪｜株式会社　後藤酒造店｜山形県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8272,8093,2025,純米酒（51-65%）部門,プラチナ賞,望bo: 特別純米 彗星,,,,review,0.8,kuramaster_2025,望bo: 特別純米 彗星｜株式会社外池酒造店｜栃木県,,,,0
8273,8093,2025,純米酒（51-65%）部門,プラチナ賞,水芭蕉 純米吟醸,9965,,,draft,0.8,kuramaster_2025,水芭蕉　純米吟醸｜永井酒造株式会社｜群馬県,,,,0
8274,8093,2025,純米酒（51-65%）部門,プラチナ賞,純米吟醸 善祥,3337,,,draft,0.85,kuramaster_2025,純米吟醸　善祥｜晴雲酒造株式会社｜埼玉県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸 善祥」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8275,8093,2025,純米酒（51-65%）部門,プラチナ賞,甲子 純米吟醸 はなやか 匠の香,16829,,,draft,0.8,kuramaster_2025,甲子　純米吟醸　はなやか　匠の香｜株式会社飯沼本家｜千葉県,,,,0
8276,8093,2025,純米酒（51-65%）部門,プラチナ賞,SAKE HUNDRED 礼比 | RAIHI,,,,review,0.8,kuramaster_2025,SAKE HUNDRED 礼比 | RAIHI｜株式会社Clear｜東京都,,,,0
8277,8093,2025,純米酒（51-65%）部門,プラチナ賞,セトイチ かくかくしかじか,,,,review,0.8,kuramaster_2025,セトイチ　かくかくしかじか｜株式会社瀬戸酒造店｜神奈川県,,,,0
8278,8093,2025,純米酒（51-65%）部門,プラチナ賞,黒笹Eden純米吟醸,1099,,,draft,0.9,kuramaster_2025,黒笹Eden純米吟醸｜株式会社金井酒造店｜神奈川県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8279,8093,2025,純米酒（51-65%）部門,プラチナ賞,越の寒中梅 金ラベル 純米吟醸,23043,,,draft,0.8,kuramaster_2025,越の寒中梅　金ラベル　純米吟醸｜新潟銘醸株式会社｜新潟県,,,,0
8280,8093,2025,純米酒（51-65%）部門,プラチナ賞,羽根屋 純米吟醸 煌火,19895,,,draft,0.8,kuramaster_2025,羽根屋 純米吟醸 煌火｜富美菊酒造株式会社｜富山県,,,,0
8281,8093,2025,純米酒（51-65%）部門,プラチナ賞,林 純米吟醸 五百万石,19878,,,draft,0.8,kuramaster_2025,林　純米吟醸　五百万石｜林酒造｜富山県,,,,0
8282,8093,2025,純米酒（51-65%）部門,プラチナ賞,羽根屋 純米吟醸 富の香,19895,,,draft,0.8,kuramaster_2025,羽根屋 純米吟醸 富の香｜富美菊酒造株式会社｜富山県,,,,0
8283,8093,2025,純米酒（51-65%）部門,プラチナ賞,羽根屋 シャイン,19895,,,draft,0.8,kuramaster_2025,羽根屋　シャイン｜富美菊酒造株式会社｜富山県,,,,0
8284,8093,2025,純米酒（51-65%）部門,プラチナ賞,羽根屋 純米吟醸 華吹雪,19895,,,draft,0.8,kuramaster_2025,羽根屋 純米吟醸 華吹雪｜富美菊酒造株式会社｜富山県,,,,0
8285,8093,2025,純米酒（51-65%）部門,プラチナ賞,梵・純米55,53048,,,draft,0.9,kuramaster_2025,梵・純米55｜合資会社　加藤吉平商店｜福井県 [2026-07-20 事後突合: entry_nameに銘柄名「純米」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8286,8093,2025,純米酒（51-65%）部門,プラチナ賞,七賢 天鵞絨の味 純米吟醸,9412,,,draft,0.8,kuramaster_2025,七賢　天鵞絨の味　純米吟醸｜山梨銘醸株式会社｜山梨県,,,,0
8287,8093,2025,純米酒（51-65%）部門,プラチナ賞,アルプス正宗 純米酒 山恵錦,56,,,draft,0.8,kuramaster_2025,アルプス正宗　純米酒　山恵錦｜株式会社亀田屋酒造店｜長野県,,,,0
8288,8093,2025,純米酒（51-65%）部門,プラチナ賞,蓬莱 純米酒 奥伝寒造り,2912,,,draft,0.8,kuramaster_2025,蓬莱　純米酒　奥伝寒造り｜有限会社　渡辺酒造店｜岐阜県,,,,0
8289,8093,2025,純米酒（51-65%）部門,プラチナ賞,純米吟醸 すずめと雄町,1099,,,draft,0.85,kuramaster_2025,純米吟醸　すずめと雄町｜千代菊株式会社｜岐阜県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8290,8093,2025,純米酒（51-65%）部門,プラチナ賞,國盛  半田郷 純米辛口,13979,,,draft,0.8,kuramaster_2025,國盛　 半田郷　純米辛口｜中埜酒造株式会社｜愛知県,,,,0
8291,8093,2025,純米酒（51-65%）部門,プラチナ賞,颯 純米吟醸 神々の黄昏,1099,,,draft,0.85,kuramaster_2025,颯　純米吟醸　神々の黄昏｜合資会社後藤酒造場｜三重県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8292,8093,2025,純米酒（51-65%）部門,プラチナ賞,SHIRAKIKU BLACK SWAN II,,,,review,0.8,kuramaster_2025,SHIRAKIKU　BLACK SWAN Ⅱ｜白杉酒造株式会社｜京都府,,,,0
8293,8093,2025,純米酒（51-65%）部門,プラチナ賞,生酛純米吟醸 白鷺の城,,,,review,0.8,kuramaster_2025,生酛純米吟醸　白鷺の城｜田中酒造場｜兵庫県,,,,0
8294,8093,2025,純米酒（51-65%）部門,プラチナ賞,八重墻 特別純米,503,,,draft,0.8,kuramaster_2025,八重墻 特別純米｜ヤヱガキ酒造株式会社｜兵庫県,,,,0
8295,8093,2025,純米酒（51-65%）部門,プラチナ賞,キュナード 特別純米原酒,,,,review,0.8,kuramaster_2025,キュナード 特別純米原酒｜明石酒類醸造株式会社｜兵庫県,,,,0
8296,8093,2025,純米酒（51-65%）部門,プラチナ賞,紀土-KID- 純米吟醸,1099,,,draft,0.85,kuramaster_2025,紀土-KID- 純米吟醸｜平和酒造株式会社｜和歌山県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8297,8093,2025,純米酒（51-65%）部門,プラチナ賞,賀茂鶴 生囲い純米酒,12210,,,draft,0.8,kuramaster_2025,賀茂鶴 生囲い純米酒｜賀茂鶴酒造株式会社｜広島県,,,,0
8298,8093,2025,純米酒（51-65%）部門,プラチナ賞,仁喜多津 純米吟醸酒 さくらひめ酵母,3702,,,draft,0.8,kuramaster_2025,仁喜多津　純米吟醸酒　さくらひめ酵母｜水口酒造株式会社｜愛媛県,,,,0
8299,8093,2025,純米酒（51-65%）部門,プラチナ賞,東一山田錦純米酒,,,,review,0.9,kuramaster_2025,東一山田錦純米酒｜五町田酒造株式会社｜佐賀県,,,,0
8300,8093,2025,純米酒（51-65%）部門,プラチナ賞,純米吟醸酒 炎杜,1099,,,draft,0.85,kuramaster_2025,純米吟醸酒　炎杜｜宗政酒造株式会社｜佐賀県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8301,8093,2025,純米酒（51-65%）部門,プラチナ賞,本陣 純米吟醸,10679,,,draft,0.8,kuramaster_2025,本陣　純米吟醸｜潜龍酒造株式会社｜長崎県,,,,0
8302,8093,2025,純米酒（51-65%）部門,金賞,純米 吟風国稀,53048,,,draft,0.85,kuramaster_2025,純米　吟風国稀｜国稀酒造株式会社｜北海道 [2026-07-20 事後突合: entry_nameに銘柄名「純米」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8303,8093,2025,純米酒（51-65%）部門,金賞,六根 純米吟醸 タイガーアイ,4922,,,draft,0.8,kuramaster_2025,六根　純米吟醸　タイガーアイ｜株式会社松緑酒造｜青森県,,,,0
8304,8093,2025,純米酒（51-65%）部門,金賞,純米酒 七福神,8354,,,draft,0.6,kuramaster_2025,純米酒　七福神｜菊の司酒造株式会社｜岩手県,,,,0
8305,8093,2025,純米酒（51-65%）部門,金賞,あたごのまつ 特別純米,50821,,,draft,0.85,kuramaster_2025,あたごのまつ 特別純米｜株式会社新澤醸造店｜宮城県 [2026-07-20 事後突合: entry_nameに銘柄名「あたごのまつ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8306,8093,2025,純米酒（51-65%）部門,金賞,あたごのまつ 特別純米 冷卸,50821,,,draft,0.85,kuramaster_2025,あたごのまつ 特別純米 冷卸｜株式会社新澤醸造店｜宮城県 [2026-07-20 事後突合: entry_nameに銘柄名「あたごのまつ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8307,8093,2025,純米酒（51-65%）部門,金賞,愛宕の松 ひと夏の恋 純米吟醸,6968,,,draft,0.8,kuramaster_2025,愛宕の松 ひと夏の恋 純米吟醸｜株式会社新澤醸造店｜宮城県,,,,0
8308,8093,2025,純米酒（51-65%）部門,金賞,米から育てた純米酒 天寿,,,,review,0.8,kuramaster_2025,米から育てた純米酒　天寿｜天寿酒造株式会社｜秋田県,,,,0
8309,8093,2025,純米酒（51-65%）部門,金賞,かおりらんまん 純米吟醸,1099,,,draft,0.85,kuramaster_2025,かおりらんまん　純米吟醸｜秋田銘醸株式会社｜秋田県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8310,8093,2025,純米酒（51-65%）部門,金賞,秀よし 純米酒 神代,26888,,,draft,0.8,kuramaster_2025,秀よし　純米酒　神代｜合名会社鈴木酒造店｜秋田県,,,,0
8311,8093,2025,純米酒（51-65%）部門,金賞,辯天 特別純米酒 つや姫,869,,,draft,0.85,kuramaster_2025,辯天　特別純米酒　つや姫｜株式会社　後藤酒造店｜山形県 [2026-07-20 事後突合: entry_nameに銘柄名「特別純米酒」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8312,8093,2025,純米酒（51-65%）部門,金賞,出羽桜 ML醗酵,50957,,,draft,0.85,kuramaster_2025,出羽桜 ML醗酵｜出羽桜酒造株式会社｜山形県 [2026-07-20 事後突合: entry_nameに銘柄名「出羽桜」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8313,8093,2025,純米酒（51-65%）部門,金賞,純米吟醸 末廣,1099,,,draft,0.85,kuramaster_2025,純米吟醸　末廣｜末廣酒造株式会社｜福島県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8314,8093,2025,純米酒（51-65%）部門,金賞,四季桜 とちぎの星純米酒,11294,,,draft,0.8,kuramaster_2025,四季桜　とちぎの星純米酒｜宇都宮酒造株式会社｜栃木県,,,,0
8315,8093,2025,純米酒（51-65%）部門,金賞,純米吟醸日光誉 雄町,1099,,,draft,0.85,kuramaster_2025,純米吟醸日光誉　雄町｜株式会社渡邊佐平商店｜栃木県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8316,8093,2025,純米酒（51-65%）部門,金賞,不動 特別純米,19744,,,draft,0.8,kuramaster_2025,不動　特別純米｜鍋店株式会社｜千葉県,,,,0
8317,8093,2025,純米酒（51-65%）部門,金賞,長命泉 吟醸純米 備前雄町,6300,,,draft,0.8,kuramaster_2025,長命泉　吟醸純米　備前雄町｜株式会社滝沢本店｜千葉県,,,,0
8318,8093,2025,純米酒（51-65%）部門,金賞,SAKE HUNDRED 弐光 | NIKO,,,,review,0.8,kuramaster_2025,SAKE HUNDRED 弐光 | NIKO｜株式会社Clear｜東京都,,,,0
8319,8093,2025,純米酒（51-65%）部門,金賞,あしがり郷 月の歌,,,,review,0.8,kuramaster_2025,あしがり郷　月の歌｜株式会社瀬戸酒造店｜神奈川県,,,,0
8320,8093,2025,純米酒（51-65%）部門,金賞,セトイチ いざ,,,,review,0.8,kuramaster_2025,セトイチ　いざ｜株式会社瀬戸酒造店｜神奈川県,,,,0
8321,8093,2025,純米酒（51-65%）部門,金賞,セトイチ 手の鳴る方へ,,,,review,0.8,kuramaster_2025,セトイチ　手の鳴る方へ｜株式会社瀬戸酒造店｜神奈川県,,,,0
8322,8093,2025,純米酒（51-65%）部門,金賞,あしがり郷 零号∞,,,,review,0.8,kuramaster_2025,あしがり郷 零号∞｜株式会社瀬戸酒造店｜神奈川県,,,,0
8323,8093,2025,純米酒（51-65%）部門,金賞,セトイチ 音も無く,,,,review,0.8,kuramaster_2025,セトイチ 音も無く｜株式会社瀬戸酒造店｜神奈川県,,,,0
8324,8093,2025,純米酒（51-65%）部門,金賞,セトイチ はるばる,,,,review,0.8,kuramaster_2025,セトイチ はるばる｜株式会社瀬戸酒造店｜神奈川県,,,,0
8325,8093,2025,純米酒（51-65%）部門,金賞,越路乃紅梅 純米吟醸 八反錦,212,,,draft,0.8,kuramaster_2025,越路乃紅梅 純米吟醸 八反錦｜頚城酒造株式会社｜新潟県,,,,0
8326,8093,2025,純米酒（51-65%）部門,金賞,黒部峡 純米吟醸,9152,,,draft,0.8,kuramaster_2025,黒部峡　純米吟醸｜林酒造｜富山県,,,,0
8327,8093,2025,純米酒（51-65%）部門,金賞,永平寺白龍 土てきてき,26609,,,draft,0.8,kuramaster_2025,永平寺白龍　土てきてき｜吉田酒造株式会社 (福井)｜福井県,,,,0
8328,8093,2025,純米酒（51-65%）部門,金賞,旦 純米吟醸,9432,,,draft,0.8,kuramaster_2025,旦 純米吟醸｜笹一酒造株式会社｜山梨県,,,,0
8329,8093,2025,純米酒（51-65%）部門,金賞,今錦 純米吟醸 金紋錦,67,,,draft,0.8,kuramaster_2025,今錦　純米吟醸　金紋錦｜米澤酒造株式会社｜長野県,,,,0
8330,8093,2025,純米酒（51-65%）部門,金賞,髙波 純米吟醸,1099,,,draft,0.85,kuramaster_2025,髙波 純米吟醸｜合資会社　丸永酒造場｜長野県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8331,8093,2025,純米酒（51-65%）部門,金賞,夜明け前 純米吟醸 生一本,61,,,draft,0.8,kuramaster_2025,夜明け前　純米吟醸　生一本｜株式会社　小野酒造店｜長野県,,,,0
8332,8093,2025,純米酒（51-65%）部門,金賞,今錦 純米吟醸 美山錦,67,,,draft,0.8,kuramaster_2025,今錦　純米吟醸　美山錦｜米澤酒造株式会社｜長野県,,,,0
8333,8093,2025,純米酒（51-65%）部門,金賞,山車 純米吟醸 花酵母造り,2909,,,draft,0.8,kuramaster_2025,山車 純米吟醸 花酵母造り｜有限会社原田酒造場｜岐阜県,,,,0
8334,8093,2025,純米酒（51-65%）部門,金賞,長良川 純米吟醸,2873,,,draft,0.8,kuramaster_2025,長良川　純米吟醸｜小町酒造株式会社｜岐阜県,,,,0
8335,8093,2025,純米酒（51-65%）部門,金賞,純米吟醸 紫の英君,,,,review,0.6,kuramaster_2025,純米吟醸　紫の英君｜英君酒造株式会社｜静岡県,,,,0
8336,8093,2025,純米酒（51-65%）部門,金賞,富士錦 特別純米 ほまれふじ,2320,,,draft,0.8,kuramaster_2025,富士錦　特別純米　ほまれふじ｜富士錦酒造株式会社｜静岡県,,,,0
8337,8093,2025,純米酒（51-65%）部門,金賞,富士錦 純米酒 青ラベル,2320,,,draft,0.8,kuramaster_2025,富士錦　純米酒　青ラベル｜富士錦酒造株式会社｜静岡県,,,,0
8338,8093,2025,純米酒（51-65%）部門,金賞,国産無垢樽氷温熟成ヴィンテージ 純米吟醸生貯蔵酒 水楢,1099,,,draft,0.85,kuramaster_2025,国産無垢樽氷温熟成ヴィンテージ　純米吟醸生貯蔵酒　水楢｜株式会社　土井酒造場｜静岡県 [2026-07-20 事後突合: entry_nameに銘柄名「純米吟醸」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
8339,8093,2025,純米酒（51-65%）部門,金賞,國盛  純米吟醸 半田郷 1801,13979,,,draft,0.8,kuramaster_2025,國盛　 純米吟醸 半田郷　1801｜中埜酒造株式会社｜愛知県,,,,0
8340,8093,2025,純米酒（51-65%）部門,金賞,宮の雪 純米酒,,,,review,0.8,kuramaster_2025,宮の雪　純米酒｜株式会社　宮﨑本店｜三重県,,,,0
